dma_1_lps,dma_2_lps,dma_3_lps,dma_4_lps,dma_5_lps,dma_6_lps,dma_7_lps,dma_8_lps,dma_9_lps,dma_10_lps,timestamp,rainfall_mm,temperature_c,humidity_pct,windspeed_kmh,total_demand_lps
7.34,9.29,4.32,36.5175,80.2575,9.33499999999999,19.9425,20.7075,22.6375,28.0025,2021-01-07 17:00:00,0.0,7.7,82.0,9.0,238.34999999999997
6.09,9.555,4.6,39.5025,85.17,9.33499999999999,22.8525,21.1025,22.6375,25.92,2021-01-07 18:00:00,0.0,7.3,86.0,10.0,246.76499999999993
6.1,10.275,4.5325,41.545,88.685,9.33499999999999,25.1825,22.195,22.6375,26.7025,2021-01-07 19:00:00,0.0,7.4,85.0,11.0,257.18999999999994
6.4625,9.79,5.1225,44.1575,92.5025,9.33499999999999,26.6875,21.74,22.6375,26.995,2021-01-07 20:00:00,0.0,7.0,86.0,6.0,265.42999999999995
5.6875,9.6775,4.5925,39.675,83.675,9.33499999999999,22.83,19.6525,22.6375,25.9075,2021-01-07 21:00:00,0.0,6.4,84.0,6.0,243.66999999999996
4.1325,8.66,3.7175,35.7225,74.7175,9.33499999999999,21.15,17.245,22.6375,24.5425,2021-01-07 22:00:00,0.0,6.1,84.0,5.0,221.85999999999999
3.5175,8.4225,3.4675,30.025,69.49,9.33499999999999,17.705,14.3775,22.6375,21.6075,2021-01-07 23:00:00,0.0,6.0,79.0,6.0,200.58499999999998
3.155,8.0675,3.2625,28.0175,62.175,9.33499999999999,15.24,12.8825,22.6375,20.9725,2021-01-08 00:00:00,0.0,5.8,80.0,5.0,185.74499999999998
3.8525,7.7625,2.7375,25.6075,56.33,9.33499999999999,12.26,11.0375,22.6375,21.72,2021-01-08 01:00:00,0.0,6.3,72.0,6.0,173.27999999999997
4.065,7.6125,2.64,26.955,54.7525,9.33499999999999,9.97,10.54,22.6375,20.57,2021-01-08 02:00:00,0.0,6.0,73.0,13.0,169.0775
4.5525,7.6075,2.5575,29.39,54.2075,9.33499999999999,8.5325,10.5325,22.6375,21.54,2021-01-08 03:00:00,0.0,6.0,74.0,9.0,170.89249999999998
4.295,7.6725,2.595,29.275,54.81,9.33499999999999,9.745000000000001,10.805,22.6375,22.045,2021-01-08 04:00:00,0.0,5.8,71.0,18.0,173.21499999999997
4.285,7.8925,2.915,30.59,56.465,9.33499999999999,10.9575,11.55,22.6375,22.36,2021-01-08 05:00:00,0.0,6.0,73.0,23.0,178.9875
5.1525,8.83,3.795,34.04,69.2075,9.33499999999999,17.7825,15.09,22.6375,25.1625,2021-01-08 06:00:00,0.0,5.6,72.0,26.0,211.03249999999997
7.5525,10.0375,4.95,40.1125,94.535,9.33499999999999,25.715,22.5075,22.6375,28.2925,2021-01-08 07:00:00,0.0,6.1,71.0,13.0,265.67499999999995
8.9325,10.45,4.93,44.29,98.8275,9.33499999999999,28.09,26.0275,22.6375,31.575,2021-01-08 08:00:00,0.0,6.3,75.0,30.0,285.09499999999997
9.895,10.0275,5.0425,45.3325,96.51,9.33499999999999,28.31,25.7375,22.6375,31.58,2021-01-08 09:00:00,0.0,6.1,73.0,34.0,284.40749999999997
8.46,9.79,4.6725,40.9475000000001,91.57,9.33499999999999,25.2725,25.885,22.6375,32.8675,2021-01-08 10:00:00,0.0,6.6,73.0,30.0,271.43750000000006
7.6275,9.49,4.4875,43.5625,89.985,9.33499999999999,24.565,24.33,22.6375,30.8025,2021-01-08 11:00:00,0.0,6.8,65.0,35.0,266.8225
7.9425,9.6775,4.655,41.05,87.9775,9.33499999999999,24.1325,24.7575,22.6375,29.11,2021-01-08 12:00:00,0.0,7.1,63.0,39.0,261.275
8.6075,9.6375,4.585,41.885,88.185,9.33499999999999,25.7275,24.2475,22.6375,30.6075,2021-01-08 13:00:00,0.0,7.3,64.0,39.0,265.455
8.2925,9.585,4.5875,39.2475,88.0075,9.33499999999999,24.12,24.48,22.6375,30.855,2021-01-08 14:00:00,0.0,6.9,62.0,42.0,261.1475
8.0475,9.515,4.3275,36.62,84.16,9.33499999999999,20.57,20.905,22.6375,29.88,2021-01-08 15:00:00,0.0,7.1,61.0,44.0,245.99749999999995
6.6025,9.2675,4.025,34.5525,81.075,9.33499999999999,21.745,21.3525,22.6375,29.325,2021-01-08 16:00:00,0.0,6.8,60.0,39.0,239.91749999999996
7.64,9.1875,4.3,39.765,80.355,9.33499999999999,21.905,21.1275,22.6375,28.145,2021-01-08 17:00:00,0.0,6.5,63.0,42.0,244.39749999999998
6.515,9.62,4.6225,42.655,84.2325,9.33499999999999,23.9725,21.7625,22.6375,28.2425,2021-01-08 18:00:00,0.0,6.3,61.0,46.0,253.59499999999994
7.5,9.9225,4.6025,42.6225,88.1425,9.33499999999999,24.63,21.9875,22.6375,27.59,2021-01-08 19:00:00,0.0,6.5,58.0,44.0,258.96999999999997
7.3325,9.965,4.725,44.3,90.08,9.33499999999999,26.0075,20.415,22.6375,25.465,2021-01-08 20:00:00,0.0,6.3,61.0,41.0,260.26249999999993
6.305,9.445,4.44,37.98,82.3375,9.33499999999999,22.91,18.245,22.6375,24.6775,2021-01-08 21:00:00,0.0,6.5,56.0,42.0,238.31249999999997
5.29,9.1825,3.8,31.9625,74.825,9.33499999999999,19.205,17.0475,22.6375,24.355,2021-01-08 22:00:00,0.0,6.0,58.0,40.0,217.63999999999996
4.4875,8.335,3.445,28.91,70.0075,9.33499999999999,18.32,16.015,22.6375,21.915,2021-01-08 23:00:00,0.0,5.7,64.0,40.0,203.4075
3.75,8.0625,3.1775,29.9375,62.965,9.33499999999999,15.5925,13.77,22.6375,21.4225,2021-01-09 00:00:00,0.0,5.5,66.0,39.0,190.64999999999998
3.55,7.7825,2.83,29.42,57.825,9.33499999999999,13.6025,11.3975,22.6375,20.3975,2021-01-09 01:00:00,0.0,5.4,65.0,46.0,178.7775
4.18,7.665,2.685,28.6825,55.2925,9.33499999999999,12.5875,10.2025,22.6375,21.075,2021-01-09 02:00:00,0.0,5.1,65.0,46.0,174.34249999999997
3.1725,7.71,2.6475,27.7025,54.56,9.33499999999999,12.04,10.9525,22.6375,20.72,2021-01-09 03:00:00,0.0,5.0,65.0,46.0,171.4775
2.7375,7.645,2.6,29.1125,54.7175,9.33499999999999,12.155,10.4175,22.6375,20.4975,2021-01-09 04:00:00,0.0,5.1,65.0,45.0,171.855
2.5775,8.265,2.9475,30.1,56.1575,9.33499999999999,12.7025,11.055,22.6375,19.215,2021-01-09 05:00:00,0.0,4.8,65.0,44.0,174.99249999999998
3.3575,8.7625,3.245,28.4675,61.085,9.33499999999999,14.7575,13.5325,22.6375,20.7925,2021-01-09 06:00:00,0.0,4.8,64.0,38.0,185.97249999999997
6.0725,9.26,3.875,33.3875,73.4525,9.33499999999999,19.45,17.47,22.6375,24.41,2021-01-09 07:00:00,0.0,4.8,65.0,42.0,219.34999999999997
7.755,10.3475,4.8075,44.01,89.4975,9.33499999999999,26.1625,21.23,22.6375,25.0275,2021-01-09 08:00:00,0.0,4.6,68.0,41.0,260.80999999999995
8.645,11.475,5.7425,54.4375,103.9475,9.33499999999999,31.755,26.0,22.6375,29.08,2021-01-09 09:00:00,0.0,4.6,69.0,45.0,303.05499999999995
9.265,11.4975,5.9075,50.7775,106.22,9.33499999999999,30.495,25.6925,22.6375,29.45,2021-01-09 10:00:00,0.0,5.1,64.0,45.0,301.2775
8.51,11.6375,6.025,48.175,102.895,9.33499999999999,30.145,24.11,22.6375,27.785,2021-01-09 11:00:00,0.0,5.7,64.0,46.0,291.255
7.8925,10.395,5.6975,46.2925,99.8925,9.33499999999999,28.39,24.7225,22.6375,26.5375,2021-01-09 12:00:00,0.0,6.1,64.0,46.0,281.79249999999996
7.405,10.57,5.325,44.9775,98.085,9.33499999999999,29.4275,23.875,22.6375,26.27,2021-01-09 13:00:00,0.0,6.0,65.0,45.0,277.90749999999997
6.4,10.4075,5.0875,40.56,91.7275,9.33499999999999,26.1675,23.0575,22.6375,25.46,2021-01-09 14:00:00,0.0,5.9,65.0,40.0,260.84
6.5625,9.8025,4.7275,40.0325,85.9275,9.33499999999999,25.2375,21.17,22.6375,23.855,2021-01-09 15:00:00,0.0,5.7,68.0,44.0,249.2875
5.735,9.9925,4.53,41.7775,84.56,9.33499999999999,22.845,19.665,22.6375,24.945,2021-01-09 16:00:00,0.0,5.6,67.0,44.0,246.02249999999995
5.5525,9.8375,4.385,38.8425,84.225,9.33499999999999,23.375,20.5275,22.6375,23.7325,2021-01-09 17:00:00,0.0,5.6,67.0,43.0,242.45
5.7025,9.9775,4.925,43.5775,86.1625,9.33499999999999,24.16,20.985,22.6375,23.1175,2021-01-09 18:00:00,0.0,5.6,67.0,45.0,250.57999999999998
6.52,9.62,4.585,42.99,85.725,9.33499999999999,25.0975,20.2225,22.6375,24.315,2021-01-09 19:00:00,0.0,5.5,65.0,49.0,251.04749999999996
6.6975,10.0025,4.6825,39.2525,87.105,9.33499999999999,25.7475,20.1425,22.6375,23.9075,2021-01-09 20:00:00,0.0,5.5,66.0,47.0,249.50999999999996
6.4775,9.45,4.3225,36.55,81.3675,9.33499999999999,23.0225,18.665,22.6375,22.49,2021-01-09 21:00:00,0.0,5.4,63.0,47.0,234.3175
5.2925,9.0175,3.8575,32.805,74.49,9.33499999999999,20.2075,16.2825,22.6375,21.49,2021-01-09 22:00:00,0.0,5.3,65.0,48.0,215.415
4.78,8.71,3.6325,34.0025,69.2275,9.33499999999999,18.09,15.1325,22.6375,21.895,2021-01-09 23:00:00,0.0,5.1,64.0,47.0,207.4425
4.5275,8.175,3.44,32.685,62.8325,9.33499999999999,16.4325,13.505,22.6375,20.3425,2021-01-10 00:00:00,0.0,5.2,66.0,43.0,193.91249999999997
3.8775,7.9125,3.045,31.2825,58.075,9.33499999999999,13.0425,11.8175,22.6375,19.385,2021-01-10 01:00:00,0.0,5.2,67.0,48.0,180.40999999999997
4.1225,7.7175,2.8575,29.0425,55.42,9.33499999999999,12.3875,10.755,22.6375,18.6675,2021-01-10 02:00:00,0.0,5.0,65.0,48.0,172.94249999999997
4.18,7.72,2.71,28.805,55.3875,9.33499999999999,12.1925,10.4575,22.6375,18.3525,2021-01-10 03:00:00,0.0,5.3,65.0,49.0,171.77749999999997
3.7425,7.695,2.745,23.4025,54.4975,9.33499999999999,12.3275,10.2275,22.6375,19.16,2021-01-10 04:00:00,0.0,5.3,65.0,55.0,165.76999999999998
4.0,7.7125,2.93,21.8875,55.0825,9.33499999999999,12.305,11.0525,22.6375,20.405,2021-01-10 05:00:00,0.0,5.3,64.0,49.0,167.3475
4.3475,7.9675,3.1325,27.5825,57.9225,9.33499999999999,13.435,11.6375,22.6375,19.4075,2021-01-10 06:00:00,0.0,5.1,65.0,51.0,177.40499999999997
5.7725,8.59,3.39,34.195,66.8475,9.33499999999999,16.0,15.0375,22.6375,21.2325,2021-01-10 07:00:00,0.0,5.0,61.0,52.0,203.03749999999997
6.26,9.945,4.555,41.73,83.79,9.33499999999999,22.89,18.7425,22.6375,23.0025,2021-01-10 08:00:00,0.0,4.9,61.0,53.0,242.8875
6.7,11.21,5.475,54.0925,100.05,9.33499999999999,30.0275,24.43,22.6375,26.4225,2021-01-10 09:00:00,0.0,5.0,61.0,56.0,290.38
7.42,10.9375,5.985,52.73,107.8075,9.33499999999999,32.335,26.595,22.6375,26.83,2021-01-10 10:00:00,0.0,5.2,64.0,54.0,302.61249999999995
6.9575,11.12,6.1325,48.7525,104.395,9.33499999999999,32.395,26.0775,22.6375,26.0,2021-01-10 11:00:00,0.0,5.6,64.0,54.0,293.8025
7.2275,11.785,5.605,45.3325,104.7275,9.33499999999999,29.74,24.355,22.6375,25.82,2021-01-10 12:00:00,0.0,5.3,62.0,51.0,286.565
7.3125,11.1775,5.44,42.0975,98.0675,9.33499999999999,29.51,23.595,22.6375,24.3775,2021-01-10 13:00:00,0.0,4.9,69.0,51.0,273.54999999999995
7.17,10.3175,5.07,44.295,91.2,9.33499999999999,26.7825,21.31,22.6375,24.3175,2021-01-10 14:00:00,0.0,4.9,70.0,47.0,262.435
6.765,10.0125,4.5925,39.9775,85.88,9.33499999999999,22.7325,20.73,22.6375,23.8975,2021-01-10 15:00:00,0.0,4.8,69.0,51.0,246.55999999999995
6.9,9.8175,4.7625,40.895,85.13,9.33499999999999,23.72,19.2275,22.6375,23.4325,2021-01-10 16:00:00,0.0,4.7,65.0,48.0,245.85749999999996
6.3475,10.245,4.7875,43.0425,87.1375,9.33499999999999,24.3775,20.14,22.6375,22.5825,2021-01-10 17:00:00,0.0,4.5,60.0,41.0,250.63249999999996
6.56,10.175,5.0675,39.5325,90.94,9.33499999999999,26.5175,21.2875,22.6375,23.2125,2021-01-10 18:00:00,0.0,4.8,62.0,44.0,255.26499999999993
7.35,10.42,5.14,40.0425,93.91,9.33499999999999,26.7625,21.4975,22.6375,23.8825,2021-01-10 19:00:00,0.0,4.7,66.0,64.0,260.97749999999996
7.6375,10.6425,5.045,43.2,95.63,9.33499999999999,27.3175,21.2625,22.6375,24.1625,2021-01-10 20:00:00,0.1,4.5,63.0,67.0,266.86999999999995
6.515,9.7175,4.4625,38.04,81.7675,9.33499999999999,24.025,20.3325,22.6375,22.3725,2021-01-10 21:00:00,0.0,4.3,63.0,66.0,239.20499999999998
5.0875,9.1325,3.79,34.9825,75.53,9.33499999999999,19.5425,16.7175,22.6375,21.715,2021-01-10 22:00:00,0.0,4.2,61.0,62.0,218.46999999999997
4.44,8.8125,3.49,34.8175,70.2175,9.33499999999999,19.0475,16.2675,22.6375,22.54,2021-01-10 23:00:00,0.0,4.3,63.0,56.0,211.60499999999993
3.285,8.125,3.3725,31.3375,61.1725,9.33499999999999,14.0725,13.0625,22.6375,20.1425,2021-01-11 00:00:00,0.0,4.2,61.0,56.0,186.54249999999996
2.31,7.805,2.965,28.42,56.4075,9.33499999999999,12.44,11.4225,22.6375,18.8425,2021-01-11 01:00:00,0.0,4.5,57.0,46.0,172.58499999999998
2.9975,7.7625,2.665,21.45,54.6625,9.33499999999999,11.7025,10.715,22.6375,18.6775,2021-01-11 02:00:00,0.0,4.4,55.0,35.0,162.605
3.5275,7.8775,2.6625,22.66,54.3475,9.33499999999999,11.9,10.4875,22.6375,19.225,2021-01-11 03:00:00,0.0,4.2,56.0,33.0,164.65999999999997
3.21,8.02,2.7825,25.145,55.0625,9.33499999999999,11.56,10.5175,22.6375,19.31,2021-01-11 04:00:00,0.0,3.8,58.0,32.0,167.57999999999998
4.265,8.34,3.08,30.995,57.6275,9.33499999999999,13.1325,12.18,22.6375,23.175,2021-01-11 05:00:00,0.0,3.6,58.0,31.0,184.7675
5.1925,9.295,4.1,36.4825,72.095,9.33499999999999,18.725,16.16,22.6375,25.345,2021-01-11 06:00:00,0.0,3.7,60.0,37.0,219.36749999999995
9.0075,10.4625,5.255,46.0875,96.935,9.33499999999999,25.3075,24.2025,22.6375,30.0175,2021-01-11 07:00:00,0.0,3.5,62.0,47.0,279.24749999999995
10.0675,10.5025,5.2075,43.445,97.455,9.33499999999999,28.5225,27.4125,22.6375,31.03,2021-01-11 08:00:00,0.0,3.3,63.0,64.0,285.615
9.545,10.1525,5.185,39.97,93.3875,9.33499999999999,27.87,27.875,22.6375,29.9,2021-01-11 09:00:00,0.0,3.3,64.0,69.0,275.85749999999996
9.3025,9.9425,4.825,42.0075,90.1575,9.33499999999999,25.96,27.3375,22.6375,29.745,2021-01-11 10:00:00,0.0,3.7,62.0,67.0,271.25
8.915,9.3025,4.6225,36.9425,86.3025,9.33499999999999,24.6825,25.015,22.6375,30.5275,2021-01-11 11:00:00,0.0,4.3,59.0,56.0,258.2824999999999
9.21,9.57,4.985,41.59,89.885,9.33499999999999,24.695,25.4725,22.6375,30.54,2021-01-11 12:00:00,0.0,4.4,57.0,44.0,267.91999999999996
9.01,9.82,4.4825,43.35,90.65,9.33499999999999,24.165,24.925,22.6375,30.9475,2021-01-11 13:00:00,0.0,4.6,57.0,44.0,269.3225
8.59,9.4725,4.515,42.8475,87.47,9.33499999999999,21.89,24.3775,22.6375,33.235,2021-01-11 14:00:00,0.0,4.6,57.0,49.0,264.36999999999995
10.64,9.195,3.3525,39.825,82.465,9.33499999999999,19.9775,20.995,22.6375,29.4,2021-01-11 15:00:00,0.0,4.7,52.0,53.0,247.8225
7.12,9.23,4.3275,36.9325,81.86,9.33499999999999,20.6075,20.855,22.6375,27.5775,2021-01-11 16:00:00,0.0,4.8,54.0,49.0,240.48249999999996
6.6825,9.365,4.4475,36.9425,81.19,9.33499999999999,20.805,21.745,22.6375,31.27,2021-01-11 17:00:00,0.0,4.6,55.0,50.0,244.42
6.1675,9.65,4.8775,38.315,86.8475,9.33499999999999,21.815,21.4,22.6375,26.5625,2021-01-11 18:00:00,0.0,4.3,47.0,34.0,247.60749999999996
6.5075,10.1925,4.945,44.6625,92.33,9.33499999999999,26.495,22.945,22.6375,27.6175,2021-01-11 19:00:00,0.0,4.5,45.0,32.0,267.66749999999996
6.9325,10.255,5.1275,45.9125,95.365,9.33499999999999,27.4175,22.475,22.6375,25.98,2021-01-11 20:00:00,0.0,4.3,45.0,17.0,271.43749999999994
6.5425,9.725,4.6875,40.2975,86.7625,9.33499999999999,22.905,19.4525,22.6375,24.2575,2021-01-11 21:00:00,0.0,3.3,46.0,15.0,246.60249999999996
5.63,9.04,4.0325,37.785,75.0325,9.33499999999999,20.5525,17.815,22.6375,22.355,2021-01-11 22:00:00,0.0,3.2,48.0,10.0,224.21499999999995
4.2125,8.455,3.6675,30.3725,68.9075,9.33499999999999,17.625,15.57,22.6375,23.4075,2021-01-11 23:00:00,0.0,3.1,53.0,12.0,204.18999999999997
4.2075,7.985,3.4625,25.94,61.67,9.33499999999999,15.52,12.9675,22.6375,21.885,2021-01-12 00:00:00,0.0,2.8,58.0,18.0,185.60999999999999
3.7775,7.9275,3.01,25.38,56.565,9.33499999999999,12.8025,11.51,22.6375,20.17,2021-01-12 01:00:00,0.0,3.5,56.0,26.0,173.11499999999995
10.745,7.775,2.8775,28.6225,54.635,9.33499999999999,12.1125,10.6625,22.6375,21.1375,2021-01-12 02:00:00,0.0,3.5,57.0,22.0,180.53999999999996
4.4225,7.8125,2.7575,28.48,54.385,9.33499999999999,12.3875,10.8575,22.6375,20.7725,2021-01-12 03:00:00,0.0,3.4,54.0,21.0,173.84749999999997
3.8125,7.8425,2.83,29.6025,54.745,9.33499999999999,12.51,11.3775,22.6375,20.78,2021-01-12 04:00:00,0.0,2.4,55.0,21.0,175.4725
4.215,8.195,3.1575,32.51,57.805,9.33499999999999,13.105,12.0425,22.6375,20.9075,2021-01-12 05:00:00,0.0,3.1,59.0,17.0,183.90999999999997
6.0375,8.9725,4.2475,37.385,71.325,9.33499999999999,18.225,16.2125,22.6375,25.0475,2021-01-12 06:00:00,0.0,3.2,51.0,18.0,219.42499999999995
8.3975,10.5175,5.07,42.5975,98.1725,9.33499999999999,29.1225,23.8975,22.6375,28.835,2021-01-12 07:00:00,0.0,2.8,53.0,16.0,278.5825
8.985,10.6375,5.37,43.53,101.165,9.33499999999999,28.1275,27.0025,22.6375,30.62,2021-01-12 08:00:00,0.0,2.8,53.0,19.0,287.40999999999997
9.1325,10.2725,5.2025,45.29,100.0825,9.33499999999999,26.3875,26.795,22.6375,31.055,2021-01-12 09:00:00,0.0,4.3,52.0,17.0,286.19
8.78,10.0425,3.275,41.69,93.1875,9.33499999999999,25.7675,26.095,22.6375,31.1725,2021-01-12 10:00:00,0.0,4.5,51.0,7.0,271.98249999999996
7.615,9.67,4.3925,46.255,89.83,9.33499999999999,24.7,25.3425,22.6375,30.5425,2021-01-12 11:00:00,0.0,5.3,52.0,6.0,270.31999999999994
7.81,9.2925,4.905,42.315,88.65,9.33499999999999,23.255,25.8375,22.6375,30.7575,2021-01-12 12:00:00,0.0,5.8,52.0,7.0,264.79499999999996
8.6725,9.54,4.3675,40.4225,89.3,9.33499999999999,25.1,26.5225,22.6375,30.5825,2021-01-12 13:00:00,0.0,6.0,51.0,10.0,266.47999999999996
8.715,9.4475,4.4225,38.0475,86.665,9.33499999999999,22.2925,26.34,22.6375,31.845,2021-01-12 14:00:00,0.0,6.1,47.0,13.0,259.74749999999995
8.39107142857143,9.45,4.215,37.1,81.685,9.33499999999999,20.7625,25.892678571428572,22.6375,28.5425,2021-01-12 15:00:00,0.0,5.7,53.0,9.0,248.01124999999996
8.067142857142857,9.17,4.0075,34.91,79.8875,9.33499999999999,20.3825,25.445357142857144,22.6375,30.1075,2021-01-12 16:00:00,0.0,5.7,52.0,6.0,243.95
7.743214285714285,9.28,4.1925,34.6975,79.78196428571428,9.33499999999999,20.66390625,24.998035714285713,22.6375,30.065,2021-01-12 17:00:00,0.0,5.6,51.0,3.0,243.39462053571424
7.419285714285714,9.89,4.81,35.31583333333333,79.67642857142857,9.33499999999999,20.9453125,24.550714285714285,22.6375,30.0225,2021-01-12 18:00:00,0.0,5.2,57.0,5.0,244.60257440476187
7.095357142857143,10.6475,4.905,35.93416666666666,79.57089285714287,9.33499999999999,21.22671875,24.103392857142858,22.6375,29.98,2021-01-12 19:00:00,0.0,5.2,60.0,4.0,245.4355282738095
6.771428571428571,11.0475,4.9175,36.552499999999995,79.46535714285714,9.33499999999999,21.508125,23.65607142857143,22.6375,29.9375,2021-01-12 20:00:00,0.0,4.6,59.0,5.0,245.82848214285713
6.4475,11.01,4.86,37.170833333333334,79.35982142857142,9.33499999999999,21.78953125,23.208750000000002,22.6375,29.895,2021-01-12 21:00:00,0.0,4.2,59.0,6.0,245.71393601190476
6.123571428571428,10.829642857142858,3.865,37.78916666666667,79.25428571428571,9.33499999999999,22.0709375,22.76142857142857,22.6375,29.8525,2021-01-12 22:00:00,0.0,3.8,59.0,8.0,244.51903273809523
5.799642857142857,10.649285714285714,3.45,38.4075,79.14875,9.33499999999999,22.35234375,22.314107142857143,22.6375,29.81,2021-01-12 23:00:00,0.0,3.7,61.0,7.0,243.9041294642857
5.475714285714285,10.468928571428572,3.275,39.02583333333333,79.04321428571428,9.33499999999999,22.63375,21.866785714285715,22.6375,29.7675,2021-01-13 00:00:00,0.0,4.2,53.0,7.0,243.52922619047615
5.1517857142857135,10.288571428571428,3.045,39.64416666666666,78.93767857142856,9.33499999999999,22.915156250000003,21.419464285714284,22.6375,29.725,2021-01-13 01:00:00,0.0,4.2,53.0,7.0,243.09932291666664
4.827857142857143,10.108214285714286,2.775,40.262499999999996,78.83214285714286,9.33499999999999,23.196562500000002,20.972142857142856,22.6375,29.6825,2021-01-13 02:00:00,0.0,3.7,59.0,8.0,242.6294196428571
4.503928571428571,9.927857142857142,2.745,40.88083333333333,78.72660714285715,9.33499999999999,23.477968750000002,20.52482142857143,22.6375,29.64,2021-01-13 03:00:00,0.0,3.9,60.0,8.0,242.3995163690476
4.18,9.7475,2.7825,41.49916666666667,78.62107142857143,9.33499999999999,23.759375000000002,20.0775,22.6375,29.5975,2021-01-13 04:00:00,0.0,3.5,67.0,4.0,242.23711309523807
5.2675,8.07,3.0375,42.1175,78.5155357142857,9.33499999999999,24.040781250000002,12.06,22.6375,29.555,2021-01-13 05:00:00,0.0,3.3,63.0,4.0,234.6363169642857
6.01,8.9825,4.1525,42.73583333333333,78.41,9.33499999999999,24.322187500000002,16.3025,22.6375,29.5125,2021-01-13 06:00:00,0.0,3.1,65.0,5.0,242.4005208333333
9.805,10.52,5.2525,43.354166666666664,99.63,9.33499999999999,24.60359375,24.3975,22.6375,29.47,2021-01-13 07:00:00,0.0,2.9,66.0,6.0,279.00526041666666
9.7725,10.76,5.175,43.9725,103.2025,9.33499999999999,24.885,28.085,22.6375,29.4275,2021-01-13 08:00:00,0.0,2.6,60.0,5.0,287.2525
9.3225,10.435,5.0925,40.3475,98.355,9.33499999999999,26.155,26.8975,22.6375,29.76,2021-01-13 09:00:00,0.0,4.5,59.0,4.0,278.3375
8.985,10.465,4.62,44.87,92.9575,9.33499999999999,26.4125,26.2375,22.6375,32.6275,2021-01-13 10:00:00,0.0,5.9,48.0,5.0,279.1474999999999
8.595,9.945,4.2475,43.3875,87.4175,9.33499999999999,23.5825,25.8525,22.6375,31.285,2021-01-13 11:00:00,0.0,6.2,52.0,4.0,266.28499999999997
8.3225,9.79,4.485,41.635,87.35,9.33499999999999,22.82,24.385,22.6375,29.8075,2021-01-13 12:00:00,0.0,7.1,59.0,4.0,260.56749999999994
8.02,9.7225,4.635,41.64,87.8375,9.33499999999999,24.78,24.3425,22.6375,30.2875,2021-01-13 13:00:00,0.0,7.5,62.0,6.0,263.2375
8.14,9.915,4.2875,37.335,84.845,9.33499999999999,22.6975,22.7425,22.6375,31.795,2021-01-13 14:00:00,0.0,8.2,59.0,10.0,253.72999999999996
8.18,9.5025,4.3125,37.22,81.265,9.33499999999999,20.415,21.535,22.6375,28.555,2021-01-13 15:00:00,0.0,8.8,61.0,7.0,242.95749999999995
7.02,10.01,3.9675,37.975,79.965,9.33499999999999,21.315,21.4675,22.6375,28.1475,2021-01-13 16:00:00,0.0,9.7,35.0,17.0,241.83999999999997
7.3725,9.72,4.365,38.91,82.7975,9.33499999999999,21.7675,20.77,22.6375,27.145,2021-01-13 17:00:00,0.0,8.7,38.0,18.0,244.82
7.5225,9.6075,4.645,42.53,86.545,9.33499999999999,23.6525,22.695,22.6375,27.315,2021-01-13 18:00:00,0.0,8.1,40.0,9.0,256.485
7.415,10.395,5.125,46.46,91.655,9.33499999999999,28.07,24.2175,22.6375,26.64,2021-01-13 19:00:00,0.0,6.9,45.0,8.0,271.95
7.75,10.11,4.9125,43.585,94.6475,9.33499999999999,27.0575,21.3525,22.6375,26.26,2021-01-13 20:00:00,0.0,6.4,48.0,8.0,267.6475
6.0425,9.885,4.56,37.7075,85.505,9.33499999999999,23.02,19.895,22.6375,25.1275,2021-01-13 21:00:00,0.0,5.5,55.0,6.0,243.71499999999997
4.7525,8.9325,4.035,33.5325,74.705,9.33499999999999,19.3675,18.08,22.6375,24.555,2021-01-13 22:00:00,0.0,5.3,56.0,7.0,219.9325
4.46,8.6475,3.4575,30.085,70.905,9.33499999999999,17.8825,16.0525,22.6375,22.47,2021-01-13 23:00:00,0.0,5.0,61.0,8.0,205.9325
4.4,8.07,3.2625,30.195,61.0225,9.33499999999999,14.695,13.5775,22.6375,21.1575,2021-01-14 00:00:00,0.0,5.5,66.0,5.0,188.3525
4.9025,7.845,3.105,29.9675,56.18,9.33499999999999,12.66,11.4675,22.6375,21.465,2021-01-14 01:00:00,0.0,5.8,63.0,8.0,179.56499999999997
4.2775,7.775,2.715,29.3425,54.33,9.33499999999999,11.8375,10.275,22.6375,19.15,2021-01-14 02:00:00,0.0,5.7,58.0,7.0,171.67499999999998
4.0125,7.75,2.6725,29.7575,54.105,9.33499999999999,12.485,10.4975,22.6375,19.6225,2021-01-14 03:00:00,0.0,6.0,55.0,7.0,172.87499999999997
3.88,7.8325,2.8,25.3125,54.7275,9.33499999999999,12.0475,10.7675,22.6375,20.6325,2021-01-14 04:00:00,0.0,6.4,54.0,6.0,169.9725
2.745,8.055,3.17,25.75,57.2625,9.33499999999999,12.7475,11.4375,22.6375,20.6875,2021-01-14 05:00:00,0.0,6.4,57.0,4.0,173.8275
4.19,9.13,4.1575,34.3,70.995,9.33499999999999,18.7125,15.8075,22.6375,24.04,2021-01-14 06:00:00,0.0,6.5,63.0,3.0,213.30499999999998
8.81,10.6175,5.4175,47.8825,97.97,9.33499999999999,28.49,24.18,22.6375,29.0,2021-01-14 07:00:00,0.0,7.1,71.0,5.0,284.34
8.8725,10.9125,5.325,47.015,101.995,9.33499999999999,28.5225,26.2575,22.6375,30.4275,2021-01-14 08:00:00,0.0,7.0,72.0,7.0,291.3
